"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2015","2015","PC","Percentage","0","Units",,,78.5,,
"COL","Colombia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2016","2016","PC","Percentage","0","Units",,,55.8,,
"COL","Colombia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2017","2017","PC","Percentage","0","Units",,,64,,
"COL","Colombia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2018","2018","PC","Percentage","0","Units",,,70.3,,
"CRI","Costa Rica","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2013","2013","PC","Percentage","0","Units",,,53.1,,
"CRI","Costa Rica","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2014","2014","PC","Percentage","0","Units",,,54.2,,
"CRI","Costa Rica","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2015","2015","PC","Percentage","0","Units",,,53.2,,
"CRI","Costa Rica","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2016","2016","PC","Percentage","0","Units",,,52.5,,
"CRI","Costa Rica","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2017","2017","PC","Percentage","0","Units",,,51.3,,
"CRI","Costa Rica","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2018","2018","PC","Percentage","0","Units",,,59.8,,
"IDN","Indonesia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2013","2013","PC","Percentage","0","Units",,,32.4,,
"IDN","Indonesia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2014","2014","PC","Percentage","0","Units",,,33.9,,
"IDN","Indonesia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2016","2016","PC","Percentage","0","Units",,,68,,
"IDN","Indonesia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2017","2017","PC","Percentage","0","Units",,,69.7,,
"IDN","Indonesia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2018","2018","PC","Percentage","0","Units",,,69.3,,
"RUS","Russia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2005","2005","PC","Percentage","0","Units",,,52.9,,
"RUS","Russia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2010","2010","PC","Percentage","0","Units",,,71.3,,
"RUS","Russia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2015","2015","PC","Percentage","0","Units",,,83.3,,
"RUS","Russia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2016","2016","PC","Percentage","0","Units",,,83.3,,
"RUS","Russia","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2017","2017","PC","Percentage","0","Units",,,82.8,,
"ZAF","South Africa","TOTAL","Total","FAM14","Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school","2015","2015","PC","Percentage","0","Units",,,17.2,,
